name,styleUrl,styleHash,description,lon,lat
Site--Newcomb Lifeboat Company,#icon-503-DB4436,-12a4d528,"Shipyard constructed during World War I, to produce submarine chasers and merchant vessels for the Navy. It built Submarine Chasers numbered 218-222.<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--newcomb%20lifeboat%20company<br><br>Article: History of Newcomb Lifeboat Company: <br>http://www.cobbledstones.com/2009/08/forgotten-shipyard-in-hampton-was-part.html<br><br>Boats constructed at Newcomb shipyard: <br>http://shipbuildinghistory.com/history/shipyards/4emergencysmall/newcomb.htm<br><br>List of Submarine Chasers and their histories: <br>http://www.history.navy.mil/danfs/sc1/sc-201-sc-300v1.htm",-76.347502,37.016766
Site--Newmarket Bridge,#icon-503-FFDD5E,542a2b8,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--newmarket%20bridge,-76.390654,37.02833
Site--Newport News & Hampton Electric Railway Co.,#icon-503-DB4436,-12a4d528,"Also called Newport News & Old Point Railway & Electric Co./Newport News and Hampton Railway, Gas and Electric Co., etc. Included Power House and Ice House. Was last used by Virginia Electric & Power Co. (VEPCO). Some structures partially remain.<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--newport%20news%20%26%20hampton%20ele%2E%2E%2E",-76.351354,37.018119
Site--Newport News & Hampton Railway Co. Car Barn & Repair Shops,#icon-503-DB4436,-12a4d528,Became Virginia Public Service Co. in 1926 and Citizens Rapid Transit in 1945.<br><br>Library of Congress Resources: <br>http://www.loc.gov/pictures/collection/hh/item/va1452/<br><br>Click to View Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--newport%20news%20%26%20hampton%20rai%2E%2E%2E,-76.364454,37.013793
Site--Old Point Comfort College,#icon-503-DB4436,-12a4d528,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--old%20point%20comfort%20college,-76.302656,37.033109
Site--Old Point Comfort Wharf Bathing Grounds,#icon-503-DB4436,-12a4d528,The bathing grounds are no longer extant but were a part of the Chamberlin Hotel and restaurant complex near the old wharf.<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--old%20point%20comfort%20wharf%20ba%2E%2E%2E,-76.312129,37.000505000000004
Site--Parade Ground,#icon-503-7CCFA9,42131318,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--parade%20ground,-76.307039,37.003964
Site--Poor House,#icon-503-FFDD5E,542a2b8,Nearby Woodland Road was formerly known as Poor House Road.,-76.326013,37.047402
Site--Power House,#icon-503-DB4436,-12a4d528,"Used around 1905 as power house and car barn for Hampton Roads Railway & Electric Co. Probably defunct between 1910 and 1914 resulting from merger of competing streetcar/electric companies into Newport News and Hampton Railway, Gas, and Electric Co. <br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--power%20house",-76.348817,37.015988
Site--Racetrack,#icon-503-DB4436,-12a4d528,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--racetrack,-76.347677,37.008957
Site--Rice's Fossil Pit,#icon-503-DB4436,-12a4d528,"(Filled, Now a Lake)<br>The Kenneth E. Rice Memorial Museum collected and displayed fossils and other preserved specimens found in the adjacent fossil pit. The fossils and specimens from the Kenneth E. Rice Memorial Museum and Fossil Pit have been identified as part of the Yorktown Formation and classified from the Miocene Age.<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--rices%20fossil%20pit",-76.326098,37.060177
Site--Robinson Seafood Plant,#icon-503-FFDD5E,542a2b8,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--robinson%20seafood%20plant,-76.378389,36.996718
Site--R.F. Slaughter Lumber Corp.,#icon-503-DB4436,-12a4d528,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--r.f.%20slaughter%20lumber%20corp%2E,-76.318626,37.0201
Site--Sayre Iron Works,#icon-503-DB4436,-12a4d528,,-76.321034,37.021657
Site--Scones Dam Bridge,#icon-503-FFDD5E,542a2b8,,-76.41407800000002,37.019281
Site--Shellbanks (Lowry Farm),#icon-503-FFDD5E,542a2b8,"Also known as Shellbanks Hemenway Farm and Lowry Farm. In 1887, purchased for use by Hampton Normal and Agricultural Institute to train students in agricultural skills and provide some food for the school. Farm house destroyed by fire in 1902.<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--shellbanks%20%28lowry%20farm%29",-76.357175,37.072163
Site--Sidney Lust's Drive In Theatre,#icon-503-DB4436,-12a4d528,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--sidney%20lusts%20drive%20in%20theatre,-76.371294,37.020437
Site--Slabtown,#icon-503-FFDD5E,542a2b8,,-76.317902,37.026437
Site--Southern Materials Co.,#icon-503-DB4436,-12a4d528,George T. McLean Industries<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--southern%20material%20co%2E,-76.351885,37.016708
Site--Standard Oil (National) ,#icon-503-DB4436,-12a4d528,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--standard%20oil%20%28national%29,-76.344262,37.033621
Site--St. John's Church (Second Site),#icon-503-DB4436,-12a4d528,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--st.%20johns%20church%20%28second%20s%2E%2E%2E,-76.334852,37.023725000000006
Site--St. John's Church (Third Site),#icon-503-DB4436,-12a4d528,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--st.%20johns%20church%20%28third%20site%29,-76.360522,37.028694
Site--St. Mary Star of the Sea School,#icon-503-7CCFA9,42131318,Campus originated from school building (formerly Brightview Cottage) and convent and gradually expanded southeast.<br><br>Click to View Museum Collections,-76.31772200000002,37.015984
Site--Syms Free School,#icon-503-FFDD5E,542a2b8,"History and Documents of Site, from NASA: <br>http://crgis.ndc.nasa.gov/historic/Syms_Free_School_Site<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--syms%20free%20school",-76.381459,37.0976
Site--Tide Mill,#icon-503-FFDD5E,542a2b8,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--tide%20mill,-76.365736,37.05072
Site--Trophy Park,#icon-503-DB4436,-12a4d528,"The park displayed ""trophy"" pieces of artillery, including three howitzers surrendered at Yorktown by Gen. Cornwallis.<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--trophy%20park",-76.307741,37.003105000000005
Site--Virginia School for the Deaf & Blind,#icon-503-DB4436,-12a4d528,"The school has closed, but the site remains. The school was originally established in 1906 (and opened in 1909) as the Virginia School for Colored Deaf and Blind Children. It closed in 2008.<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--virginia%20school%20for%20the%20de%2E%2E%2E",-76.399816,37.000338
Site--Wanchese Seafood,#icon-503-7CCFA9,42131318,"Site formerly housed Keith's Dockside Restaurant, which closed after damage sustained in Hurricane Isabel in 2003.",-76.318578,37.013746
Site--War Memorial Stadium,#icon-503-7CCFA9,42131318,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--war%20memorial%20stadium,-76.387028,37.009587
Site--Weaver Orphan Home,#icon-503-DB4436,-12a4d528,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--weaver%20orphan%20home,-76.369717,37.026317
Site--West End School Garden,#icon-503-FFDD5E,542a2b8,(This is the best guess of the location of the garden; it has not been confirmed.)<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--west%20end%20school%20garden,-76.351909,37.019749
Site--York Oil Co.,#icon-503-DB4436,-12a4d528,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--york%20oil%20co%2E,-76.350303,37.016659
Structure--7x10-Foot High Speed Tunnel,#icon-503-7CCFA9,42131318,Building 1212B. Constructed in 1945 and demolished in 2009.<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--7x10-foot%20high%20speed%20%2E%2E%2E<br> <br>History and Additional Images from NASA Site: <br>http://crgis.ndc.nasa.gov/historic/1212B,-76.385386,37.091926
Structure--7x10-Foot Low Speed Tunnel,#icon-503-DB4436,-12a4d528,"Building 1212A. Constructed in 1945. Demolished in 1970 and replaced by the V/STOL Transition Wind Tunnel, now known as the 14x22-Foot Subsonic Tunnel.<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--7x10-foot%20low%20speed%20t%2E%2E%2E<br><br>History and Additional Images from NASA Site: <br>http://crgis.ndc.nasa.gov/historic/7_X_10-Foot_Low_Speed_Tunnel",-76.385788,37.091228
Structure--8-Foot Transonic Pressure Tunnel,#icon-503-DB4436,-12a4d528,Building 640. Constructed in 1953 on site of former Propeller Research Tunnel.<br> <br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--8-foot%20transonic%20pres%2E%2E%2E<br><br>History and Additional Images: <br>http://crgis.ndc.nasa.gov/historic/8-Foot_Transonic_Pressure_Tunnel,-76.3417064,37.0818527
Structure--12-Foot Free Flight Tunnel,#icon-503-7CCFA9,42131318,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--12-foot%20free%20flight%20t%2E%2E%2E<br><br>History and Additional Images from NASA Site:  <br>http://crgis.ndc.nasa.gov/historic/12_Foot_Free-Flight_Tunnel,-76.340714,37.083649
Structure--14x22-Foot Subsonic Tunnel,#icon-503-7CCFA9,42131318,Building 1212C. Originally the V/STOL Transition Wind Tunnel (Vertical and Short Take Off and Landing). Constructed in 1970 on the site of the former 7x10-Foot Low Speed Tunnel (Building 1212A).<br> <br>History and Additional Images from NASA Site: <br>http://crgis.ndc.nasa.gov/historic/1212C,-76.386121,37.091215
Structure--16-Foot Transonic Tunnel,#icon-503-7CCFA9,42131318,"Originally 16-Foot High Speed Tunnel, completed in 1941. Converted to 16-Foot Transonic Tunnel in 1950. Tunnel demolished in 2011. Brick office building remains.<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--16-foot%20transonic%20tunnel<br> <br>History and Additional Images from NASA Site: <br>http://crgis.ndc.nasa.gov/historic/16-Foot_Transonic_Tunnel",-76.38372,37.089502
Structure--Academic Hall,#icon-503-7CCFA9,42131318,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--academic%20hall,-76.338997,37.018762
Structure--Acorn St. #6,#icon-503-7CCFA9,42131318,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--acorn%20st.%20%236,-76.348994,37.0214
Structure--Adams Express Co.,#icon-503-DB4436,-12a4d528,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--adams%20express%20co%2E,-76.311884,37.001061
Structure--Air Combat Command HQ,#icon-503-7CCFA9,42131318,Originally Tactical Air Command Headquarters.<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--air%20combat%20command%20hq,-76.344603,37.080951
Structure--Airville,#icon-503-DB4436,-12a4d528,A farm in the Phillips family. The house was located adjacent to a Latimer family graveyard. <br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--airville,-76.340346,37.069363
Structure--Alexander Weston Planing Mill,#icon-503-DB4436,-12a4d528,,-76.353216,37.025178
Structure--Algonquin Rd. #100,#icon-503-7CCFA9,42131318,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--algonquin%20rd.%20%23100,-76.364459,37.004862
Structure--American Grill,#icon-503-DB4436,-12a4d528,"Various addresses: 134 Resort Blvd., 105 Bonnell Ave.<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--american%20grill",-76.290382,37.040693
Structure--American Theater,#icon-503-7CCFA9,42131318,,-76.320253,37.01705
Structure--Armistead Ave. #17-19,#icon-503-DB4436,-12a4d528,"After 1969, address changed to Armistead Ave. #17-23. Site of Hop's Place, 1925-1969 (moved to current location on Pembroke Ave.) <br><br>History of Hop's Place: <br>http://www.hopsplace.com/about_hops_place.htm",-76.349482,37.024809000000005
Structure--Armistead Ave. #51,#icon-503-DB4436,-12a4d528,West End Drug Store<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--armistead%20ave.%20%2351,-76.349578,37.024308
Structure--Armistead Ave. #107,#icon-503-DB4436,-12a4d528,West End Pharmacy<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--armistead%20ave.%20%23107,-76.349584,37.024034
Structure--Armistead Ave. #111,#icon-503-DB4436,-12a4d528,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--armistead%20ave.%20%23111,-76.349584,37.023936
Structure--Armistead Ave. #115,#icon-503-DB4436,-12a4d528,Cosby's Garage<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--armistead%20ave.%20%23115,-76.349578,37.023816
Structure--Armistead Ave. #201,#icon-503-DB4436,-12a4d528,Shackelford Auto Company <br>Spratley-Rogers Ford<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--armistead%20ave.%20%23201,-76.349568,37.023529
Structure--Armistead Ave. #210,#icon-503-DB4436,-12a4d528,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--armistead%20ave.%20%23210,-76.350131,37.023426
Structure--Armistead Ave. #232,#icon-503-7CCFA9,42131318,W.W. Scott's house. Now the Magnolia House Bed & Breakfast.<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--armistead%20ave.%20%23232,-76.350131,37.022689
Structure--Armistead Ave. #321,#icon-503-DB4436,-12a4d528,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--armistead%20ave.%20%23321,-76.34957,37.021933
Structure--Armistead Ave. #325,#icon-503-DB4436,-12a4d528,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--armistead%20ave.%20%23325,-76.349573,37.021749
Structure--Armistead Ave. #329,#icon-503-7CCFA9,42131318,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--armistead%20ave.%20%23329,-76.349573,37.021627
Structure--Armistead Ave. #331,#icon-503-7CCFA9,42131318,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--armistead%20ave.%20%23331,-76.34957,37.021471
Structure--Armstrong House,#icon-503-DB4436,-12a4d528,"Home of William Armstrong (brother of Gen. Samuel Chapman Armstrong of Hampton Institute), and his son, Matthew, and Matthew's wife, Grace Taylor Armstrong.<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--armstrong%20house",-76.343189,37.014727
Structure--Armory Hall,#icon-503-DB4436,-12a4d528,"In use from the late 19th century, until sometime between 1910 and 1916.<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--armory%20hall",-76.342311,37.025351
Structure--Armstrong School,#icon-503-7CCFA9,42131318,Opened in 1921.<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--armstrong%20school,-76.364596,37.009727
Structure--Armstrong-Slater Memorial Trade School,#icon-503-7CCFA9,42131318,Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--armstrong-slater%20memo%2E%2E%2E,-76.336956,37.019387
Structure--Army YMCA,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--army%20ymca,-76.310717,37.003748
