HYPERLINK,PropertyID,LegacyID,Available,Address,AddressZip,BrownField,FIPS,HubZone,OfficePark,OwnerName,OwnerPhone,OwnerEmail,Sale,TownFips,Waterway,LAMBERT_Y,LAMBERT_X,Voltage,Phase,contact,AvailableDate,AddressStreet,AddressCity,AddressState,PropertyName,Longitude,Latitude,DEQStatusLetter,ResearchPark,FeaturedLocation,IndustrialPark,HighwayIntername,HighwayInterDistance,HighwayInterchangeName,HighwayArteryName,HighwayArteryDistance,HighwayAccessName,ForeignTradeZone,NaturalGasDistance,RailroadDistance,PublicTransportationName,PubliclyOwned,PropertyType,NewMarketTaxCreditZone,NatureOfContamination,NaturalGasPropaneEquipped,NaturalGasPressure,NaturalGasLineSize,RemediationPlan,RailAccess,RailroadSiding,SewerProviderDistance,SewerOnSiteTreatmentPlant,SewerLineSize,SewerAvailCapacityTo,SewerPlantTotalCapacity,TelecommBroadbandLevel,TelecommWirelessBroadband,TelecommRedundantRoute,TelecommOther,TelecommISDN,TelecommFiberOpticLine,TelecommFiber,TelecommDigital,TechnologyZone,SubmittedDate,SubmittedBy,ShowOnVAScan,SepticSystem,SepticCapacity,VAEnterpriseZone,WaterAvailCapacityToProperty,WaterProviderDistance,WellCapacity,WaterwayName,WaterwayChannelDepth,WaterTreatmentPlantTotalCap,WaterTankCapacity,WaterOnSiteTreatmentPlant,WaterLineSize,SecondaryRailProviderName,RailProviderName,AirportGeneral,AirportGenDistance,AirportCommercial,AirportCommDistance,Amps,secondaryelectricprovider,electricprovider,SewerProvider,TelecommProvider,WaterProvider,GasProvider,LocalityName,brokercontact,ZoningRestrictionsText,ZoningClassification,ZoningRestrictions,ZoningConform,WithinCorporateLimits,Lease_Type,recent_use,Roof_Type,ConstructionType,SpaceTotalAvailable,industrialceilingheight,officeceilingheight,OBJECTID,SITE_NO,Expr1,OFFICIAL,ACCURACY,GlobalID,LargestContParcel,AcreageTotal,imageURL,thumbnailURL,Shapearea,Shapelen,SDE_VECTORSDESITES_POLYGON_DETAILS_SVarea,SDE_VECTORSDESITES_POLYGON_DETAILS_SVlen
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=20190S,233354,20190S,1,South Delphine Avenue at I-64,22980,0,51820,0,1,City of Waynesboro,540-942-6779,hitchinge@ci.waynesboro.va.us,0,,0,227085.09263329,51147.45827432,,,"Hitchin, Gregory",,South Delphine Avenue at I-64,Waynesboro,VA,Exit 96 Business and Industry Park,,,0,0,0,1,I-64,0.3,Lyndhurst (Exit 96),U.S. Route 250/340,2,S. Delphine Ave,0,3000,0,,1,Site,0,,0,HIGH,4,0,1,1,2400,0,8,,,,0,0,,0,5000,0,0,0,,John Loftus,1,0,,1,,0,,,0,0,,0,12,CSX Transportation,Norfolk Southern Railway Company,Shenandoah Valley Regional Airport,20,Shenandoah Valley Regional Airport,20,,,Dominion Virginia Power,City of Waynesboro,nTelos,City of Waynesboro,Columbia Gas of Virginia,Waynesboro,,,"M-1, Light Ind. & M-2, Heavy Ind",0,1,1,,,,,,,,3274,20190S,51820,1,1,{702BF8C7-CF06-458A-A5B4-EF2C53844565},105,170,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=117271,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=117271,675373.162790243,5361.49803906729,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=20212S,233374,20212S,1,Technology Drive and Mt. Clinton Pike,22802,0,51660,0,1,City of Harrisonburg,,,0,,0,273832.76013505,56607.77506227,,3,"Shull, Brian",,Technology Drive and Mt. Clinton Pike,Harrisonburg,VA,Harrisonburg Technology Park,,,0,0,0,0,I-81,3.5,Northern Harrisonburg (Exit 25,North High Street (Route 42),1,Technology Drive,0,0,0,,1,Site,1,,0,Medium,6,0,0,0,0,0,8,,12930000,,0,0,"MMDS; Bandwidth speeds available in OC3,",1,0,1,1,1,2004-02-03T00:00:00.000Z,Neal Barber,1,0,,0,3900000,0,,,,10000000,,0,12,,,Shenandoah Valley Regional Airport,17,Shenandoah Valley Regional Airport,17,,,Harrisonburg Electric Commission,Harrisonburg-Rockingham Regional Sewer Authority,Verizon,City of Harrisonburg,Columbia Gas of Virginia,Harrisonburg,,,M-1,0,0,1,,,,,,,,3069,20212S,51660,1,1,{5EF55E4C-CB71-45C8-A666-37AAA4E4384F},5.34,21.72,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=120752,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=120752,108482.657446054,1966.40327327251,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=30002S,233387,30002S,1,Industrial Park Drive at Zane Snead Drive,24521,0,51009,0,0,Hermle Black Forest Clocks,434-946-7751,hermle@hermleclock.com,0,,0,176022.10017578,42553.19998754,480,,"Hanson, Victoria",,Industrial Park Drive at Zane Snead Drive,Amherst,VA,Zane Snead Industrial Park,,,0,0,0,1,I-81,30,,U.S. Route 29,0.25,Industrial Park Drive,0,0,,,0,Site,0,,0,,,0,1,1,0,0,10,,,,0,0,,0,,0,0,1,1986-04-15T00:00:00.000Z,John Loftus,1,0,,0,,0,,,,,,0,10,,Norfolk Southern Railway Company,Lynchburg Regional Airport,22,Lynchburg Regional Airport,22,,,American Electric Power,Town of Amherst,Verizon,Town of Amherst,Not Available,Amherst,,,"M-1, Industrial",0,1,0,,,,,,,,3268,30002S,51009,1,2,{83138B16-523D-4203-A2BD-AE88BD54671E},18.62,250,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=125014,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=125014,1644917.09172054,7833.71295351262,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=30010S,233395,30010S,1,Weaver Street and State Street,24151,0,51067,1,0,Franklin County and Town of Rocky Mount,,,0,51444,0,112345.3000928,-34037.49984665,7.2 KV/12.5 KV,3,"Huff, Richard",,Weaver Street and State Street,Rocky Mount,VA,Rocky Mount-Franklin County Industrial Park,,,0,0,0,1,I-81,23,,U.S. Route 220,2,Weaver Street,1,0,,,1,Site,1,,0,,,0,1,1,0,0,8,,,High,0,1,,0,0,1,0,0,,Michelle Mende,1,0,,0,,0,,,,1500000,,0,16,,Norfolk Southern Railway Company,Roanoke-Blacksburg Regional Airport,30,Roanoke-Blacksburg Regional Airport,30,,,American Electric Power,Town of Rocky Mount,Mid-Atlantic Broadband Cooperative,Town of Rocky Mount,Not Available,Franklin,,,"M-2, Industrial",0,1,1,,,,,,,,3409,30010S,51067,1,1,{4D7EB5DA-48B7-4245-8547-8EDBEDE66019},49.3,59.3,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=119645,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=119645,846336.518036828,3951.08964994567,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=30015S,233400,30015S,1,Industrial Park Dr and Lawrenceville Plank Rd,23868,0,51025,0,0,Brunswick County IDA,(434) 848-0248,jvmoore@bcida.org,0,,0,87464.23979863,150477.39855796,,,"Moore, Joan",,Industrial Park Dr and Lawrenceville Plank Rd,Lawrenceville,VA,Brunswick County Industrial Park,,,0,0,0,1,I-85,9,,U.S. Route 58,0.01,Industrial Park Dr,0,0,0,,1,Site,0,,0,,4,0,1,1,0,0,12,600000,1000000,,0,0,Enhanced services available,1,0,1,0,0,,Joan Moore,1,0,,1,,0,,,,600000,,0,8,,Norfolk Southern Railway Company,Lawrenceville-Brunswick County Airport,0.5,Raleigh-Durham International Airport,75,,,Dominion Virginia Power,Town of Lawrenceville,Verizon,Town of Lawrenceville,Columbia Gas of Virginia,Brunswick,,,Industrial,0,0,0,,,,,,,,3181,30015S,51117,1,1,{FEE54571-A598-4EB4-92C6-83F422A5A8A6},36,82,,,294619.318317821,2455.50365544114,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=30033S,233418,30033S,1,Mayflower Drive,24502,0,51680,0,0,M. B. Development Corp.,,,0,51680,0,152710.78314589,30557.28264193,,3,"Upshur, Marjette",,Mayflower Drive,Lynchburg,VA,First Lynchburg Industrial Park,,,0,0,0,1,I-81,45,,U.S. Route 29/460,0.1,Mayflower Drive,0,0,0,,0,Site,0,,0,High,4,0,0,0,0,0,18,,,,0,0,,1,,0,1,1,,John Loftus,1,0,,1,,0,,,0,0,,0,12,,,Lynchburg Regional Airport,4,Lynchburg Regional Airport,4,,,American Electric Power,City of Lynchburg,Verizon,City of Lynchburg,Columbia Gas of Virginia,Lynchburg,,,"I-3, Industrial",0,0,1,,,,,,,,3154,30033S,51680,1,1,{2DED4782-E400-41F3-96FA-F28327F99A3D},20,147,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=124397,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=124397,971281.819586549,4602.36459000802,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=30037S,233422,30037S,1,Commerce Rd and US-15,23901,0,51147,1,0,Prince Edward County,,,0,,0,141353.19988468,96336.30006984,480/277,3,"Carney, Sharon Lee",,Commerce Rd and US-15,Farmville,VA,Prince Edward County Business Park,,,0,0,0,1,I-95,60,U.S. Route 460,U.S. Route 460,0.25,US 15,0,0,0,"Bus,",1,Site,1,,0,,0,0,0,0,0,0,8,,,High,1,1,"Centrex, ATM, Frame Relay, DSL",1,500,1,1,0,,Michelle Mende,1,0,,1,2050000,0,,,0,3000000,250000,0,12,,,Farmville Regional Airport,10,Lynchburg Regional Airport,60,,,Dominion Virginia Power,Town of Farmville,Mid-Atlantic Broadband Cooperative,Town of Farmville,Not Available,Prince Edward,,,General Industrial/Commercial,0,1,0,,,,,,,,2800,30037S,51147,1,1,{A36BF387-00DF-429A-A70C-5FB46C83F773},39.76,95.87,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=115148,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=115148,878840.207630185,4038.62767980933,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=30039S,233424,30039S,1,Beaver Creek Dr and Kings Mountain Rd,24112,0,51089,1,0,Henry County IDA,,,0,,0,80786.92939416,-31521.78939307,,,"Heath, Mark",,Beaver Creek Dr and Kings Mountain Rd,Martinsville,VA,Patriot Centre Industrial Park,,,0,0,0,1,I-40,50,,VA Route 174,0,Kings Mountain Road,0,0,,,1,Site,1,,0,,4,0,0,0,0,0,12,,,High,0,1,,1,0,1,1,1,,Spencer Johnson,1,0,,1,,0,,,,,,0,16,,,Blue Ridge Airport,15,Piedmont Triad International Airport,50,,,American Electric Power,Henry County Public Service Authority,Mid-Atlantic Broadband Cooperative,Henry County Public Service Authority,Southwestern Virginia Gas Company,Henry,,,Industrial,0,1,0,,,,,,,,3024,30039S,51089,1,1,{B7FE1E35-4FA1-4662-BE42-6F276F409D4A},50,2006,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=126067,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=126067,8659801.17854321,30678.7230926725,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=30056S,233441,30056S,1,Brookneal Highway and Price Avenue,24528,0,51031,0,0,Campbell County,434-592-9595,jmdavidson@co.campbell.va.us,0,,0,118500.33545407,46984.74050703,12.5 KV,3,"Davidson, J. Michael",,Brookneal Highway and Price Avenue,Brookneal,VA,Brookneal Campbell County Industrial Park,,,0,0,0,1,I-81,65,,U.S. Route 29,26,U. S. Route 501,1,5500,0,,1,Site,1,,0,,,0,1,0,0,0,0,,,,1,0,,0,,1,0,0,,Michelle Mende,1,0,,0,,0,,,0,0,,0,10,,Norfolk Southern Railway Company,Brookneal-Campbell County Airport,6,Lynchburg Regional Airport,28,,,Dominion Virginia Power,On site septic,CenturyLink,Town of Brookneal,Not Available,Campbell,,,Heavy Industrial,0,1,0,,,,,,,,3194,30056S,51031,1,1,{E3400A22-C047-485B-A90E-E7C8B0F72590},18,20,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=123070,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=123070,81418.7912941162,1469.88821191188,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=30114S,233496,30114S,1,Forest Rd and Coral Ln,24523,0,51019,0,0,Little Otter Development Corp.,,,0,,0,149579.40701011,1960.57950016,12.5 KV,,"Cocke, Diana",,Forest Rd and Coral Ln,Bedford,VA,Little Otter Business Park,,,0,0,0,1,I-81,30,,U.S. Route 460,5,Forest Rd,0,0,0,,0,Site,0,,0,,0,0,1,1,0,0,0,,0,,0,0,,0,,0,0,0,1996-02-15T00:00:00.000Z,Kim Butler,1,0,,0,,0,0,,0,0,0,0,10,,Norfolk Southern Railway Company,Lynchburg Regional Airport,20,Lynchburg Regional Airport,20,,,,Bedford County Service Authority,Verizon,Town of Bedford,Not Available,Bedford,,,"I-2, Light Ind./Commercial",0,1,0,,,,,,,,3289,30114S,51019,1,1,{B8BBB3D7-77F6-4866-A6EE-B42AA86EDB4E},69,69,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=109409,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=109409,293345.787429416,2952.11660221822,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=30116S,233498,30116S,1,2352 Dearing Ford Road,24517,0,51031,0,0,Campbell County,434-592-9595,jmdavidson@co.campbell.va.us,0,,0,126924.60010199,20393.19996046,12.5 KV,3,"Davidson, J. Michael",,2352 Dearing Ford Road,Altavista,VA,Dearing Ford Business and Industrial Park,,,0,0,0,1,I-81,55,,U.S. Route 29,0.5,Dearing Ford Rd,1,7000,,,1,Site,1,,0,,,0,0,0,0,0,12,,,,0,0,,1,500,1,1,0,,Michelle Mende,1,0,,0,300000,0,,,,,,0,8,,,Lynchburg Regional Airport,20,Lynchburg Regional Airport,20,,,Southside Electric Cooperative,Campbell County Utilities & Service Authority,CenturyLink,Campbell County Utilities & Service Authority,Columbia Gas of Virginia,Campbell,,,Heavy Industrial,0,1,0,,,,,,,,3186,30116S,51031,1,1,{5398F176-0F35-484F-986C-ABB5C39ED885},30,55,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=126640,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=126640,365058.985584093,3906.3408804146,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=30169S,233547,30169S,1,U.S. Route 220 South,24151,0,51067,1,0,Franklin County,,,0,,0,103259.29987129,-33796.40003613,,3,"Huff, Richard",,U.S. Route 220 South,Rocky Mount,VA,Franklin County Commerce Center,,,0,0,0,1,I-581,23,,U.S. Route 220,1,0,1,0,,,1,Site,1,,0,,,0,0,0,0,0,,,,,0,0,,0,,1,0,0,,Michelle Mende,1,0,,0,,0,,,,,,0,,,,Roanoke-Blacksburg Regional Airport,30,Roanoke-Blacksburg Regional Airport,30,,,American Electric Power,Franklin County,Mid-Atlantic Broadband Cooperative,On site well,Not Available,Franklin,,,None,0,1,0,,,,,,,,3405,30169S,51067,1,1,{C3E6AA3C-A23E-4FD4-9A0F-99CD7B3D4964},40,298,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=126630,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=126630,1628471.91800083,7078.76679212126,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=30170S,233548,30170S,1,State Route 40 - Ferrum,24011,0,51067,0,0,Franklin County,,,0,,0,103295.8181795,-47503.82116623,12.5 KV,3,"Huff, Richard",,State Route 40 - Ferrum,Ferrum,VA,West Franklin Business Park,,,0,0,0,1,I-581,35,,U.S. Route 220,1,0,0,0,,,0,Site,0,,0,,,0,0,0,150,0,,,,High,0,1,,0,,1,0,0,,Michelle Mende,1,0,,0,150000,150,,,,300000,,0,,,,Roanoke-Blacksburg Regional Airport,40,Roanoke-Blacksburg Regional Airport,40,,,American Electric Power,Ferrum Water & Sewer Authority,Mid-Atlantic Broadband Cooperative,Ferrum Water & Sewer Authority,Not Available,Franklin,,,None,0,0,0,,,,,,,,3407,30170S,51067,1,1,{AB32807C-B268-4595-AF06-5B8D42649677},50,56,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=119631,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=119631,334563.556707417,4231.78791678585,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=30185S,233563,30185S,1,Jefferson Ridge Parkway,24501,0,51680,0,0,Lynchburg EDA,,,0,51680,0,156164.40009829,23082.20011937,,3,"Upshur, Marjette",,Jefferson Ridge Parkway,Lynchburg,VA,Lynchpin Industrial Park,,,0,1,0,1,I-81,42,,U.S. Route 501,0,Jefferson Ridge Pkwy,0,0,2500,,1,Site,0,,0,High,4,0,1,1,0,0,30,,,,0,0,,1,0,1,1,1,,John Loftus,1,0,,1,,0,,,,,,0,30,,Norfolk Southern Railway Company,Lynchburg Regional Airport,6,Lynchburg Regional Airport,6,,,American Electric Power,City of Lynchburg,Verizon,City of Lynchburg,Columbia Gas of Virginia,Lynchburg,,,"I-3, Heavy Industrial",0,0,1,,,,,,,,2947,30185S,51680,1,1,{D4845812-F09C-4DAD-AC0A-CB6538505BB7},262.76,479,,,3164299.53729679,13951.0312637367,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=30236S,233574,30236S,1,Noblin Farm Road,23927,0,51117,1,0,Town of Clarksville,434-374-8177,,0,51338,0,67052.40964696,83616.4189767,12.5 KV,3,"Kellett, Angela",,Noblin Farm Road,Clarksville,VA,Lake Country Business Park,,,0,0,0,1,I-85,23,"Oxford, NC",U.S. Route 58 bypass,1,Noblin Farm Rd,0,0,,,1,Site,1,,0,,,0,0,0,0,0,8,350000,550000,High,0,1,,0,0,1,0,0,,John Loftus,1,0,,1,650000,0,,,0,1000000,,0,12,,,Lake Country Regional Airport,1,Raleigh-Durham International Airport,56,,Mecklenburg Electric Cooperative,Dominion Virginia Power,Town of Clarksville,Verizon,Town of Clarksville,Not Available,Mecklenburg,,,Industrial,0,1,1,,,,,,,,2930,30236S,51117,1,1,{58A2A7DB-DF53-4210-A6BF-067C85ACE057},7.5,7.5,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=122683,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=122683,132612.519676761,1504.11366429021,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=30263S,233588,30263S,1,200 Heartland Drive,23947,0,51037,1,0,Virginias Heartland Regional Industrial Authority,,,0,,0,118210.23684714,92059.85803394,440,3,"Hickman, Mary",,200 Heartland Drive,Keysville,VA,Heartland Regional Industrial Park,,,0,0,0,1,I-85,60,,US 360,0,US 360,0,0,50,,1,Site,1,,0,,,0,1,0,0,0,8,,,High,1,1,3000,1,0,1,1,0,,Michelle Mende,1,0,,1,1000000,0,,,0,,375000,0,12,,Buckingham Branch Railroad,Farmville Regional Airport,25,Richmond International Airport,70,440,,Dominion Virginia Power,Town of Keysville,Verizon,Town of Keysville,Not Available,Charlotte,,,Industrial,0,0,0,,,,,,,,3303,30263S,51037,1,1,{BD916E41-F8B2-4DCB-9EF0-AA10BAF1CF71},260,772.95,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=122652,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=122652,1642385.00195451,7992.2887375351,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=40056S,233644,40056S,1,Braggs Corner Rd & James Madison Hwy,22701,0,51047,1,0,DALRO,,,0,,0,276636.90006315,135296.99988069,,,"Sachs, Carl",,Braggs Corner Rd & James Madison Hwy,Culpeper,VA,Dalro Site,,,0,0,0,0,I-66,35,,Route 29,1,Bennett Road,0,4390,,,0,Site,1,,0,,,0,1,0,2300,0,,,,,0,0,,0,1500,1,0,0,1995-03-14T00:00:00.000Z,David Dodd,1,1,,0,,2300,,,,,,0,8,,,Culpeper Regional Airport,9,Washington Dulles International Airport,57,,,Rappahannock Electric Cooperative,Town of Culpeper,AT&T,Town of Culpeper,Columbia Gas of Virginia,Culpeper,"Boyd, Tom",,Light and High Industrial,0,1,0,,,,,,,,3356,40056S,51047,1,1,{2DB34A45-65CF-45F6-8D8B-92CC8C2D5C74},136,165.579,,,680292.362268488,3264.83642002655,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=40080S,233668,40080S,1,5008 Mudd Tavern Road,22580,0,51177,0,0,Bill Saunders,571-333-4732,,0,,0,238185.82212929,174533.97187527,7.2 KV/12.5 KV,,"Scott, Jennifer",,5008 Mudd Tavern Road,Woodford,VA,5008 Mudd Tavern Road,,,0,0,0,0,I-95,0.15,Thornburg (Exit 118),Route 1- Jefferson Davis Highway,0.25,Jefferson Davis Highway,0,0,0,,0,Site,0,,0,,0,0,0,0,0,0,12,,,,0,0,,0,,0,0,0,,Jennifer Scott,1,0,,0,,0,,,0,0,,0,12,,,Shannon Airport,12.8,Richmond International Airport,50,,,Rappahannock Electric Cooperative,Spotsylvania County,Verizon,Spotsylvania County,Not Available,Spotsylvania,,,C-3,0,0,0,,,,,,,,3091,40080S,51177,1,1,{2164B1FD-094A-4020-A446-C24234F928B8},32.44,32.44,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=124154,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=124154,138987.642417815,1830.51058277414,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=40138S,233720,40138S,1,Litchfield Drive and St. Isidore Way,22960,0,51137,0,0,Orange County Industrial Development Authority,,,0,,0,245550.70545112,120140.53485161,34.5 KV,3,"Miller, Thomas",,Litchfield Drive and St. Isidore Way,Orange,VA,Thomas E. Lee Industrial Park,,,0,0,0,1,I-64,18,Exit 136,U.S. Route 15,0,Litchfield Drive,0,13200,0,,1,Site,0,,0,,,0,0,0,0,1,8,,,,0,0,,0,,0,0,0,,John Loftus,1,0,,0,,0,,,,,,0,10,,CSX Transportation,Gordonsville Municipal Airport,6,Charlottesville-Albemarle Airport,30,,,Dominion Virginia Power,Town of Orange,Verizon,Rapidan Service Authority,Columbia Gas of Virginia,Orange,,,I-2,0,0,0,,,,,,,,2915,40138S,51137,1,1,{AAF2899D-45DE-4B2D-BEF1-A4B6F8EA0BB7},50,158,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=123941,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=123941,671416.657517263,3882.76755299663,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=233738,233738,40158S,1,7401 Groveton Road,20109,0,51153,0,0,Manassas-Premier LLC,,,0,,0,311991.38800423,169423.11511316,,3,"Schoonmaker (GONE), Martha",,7401 Groveton Road,Manassas,VA,Premier Business Park,,,0,0,0,1,I-66,0.5,Prince William Pkwy (Exit 44),Prince William Parkway,0.5,Groveton Rd,0,0,,,0,Site,0,,0,,6,0,0,0,0,0,18,,,,0,0,,0,,1,0,0,,Michelle Mende,1,0,,0,,0,,,,,,0,16,,,Manassas Regional Airport,3,Washington Dulles International Airport,15,,,Northern Virginia Electric Cooperative,Prince William County Service Authority,Verizon,Prince William County Service Authority,Washington Gas Company,Prince William,,,"M-1, Heavy Industrial",0,1,0,,,,,,,,2838,40158S,51153,1,1,{E264BB7B-4353-47B2-9466-A8E07AE66A8D},32.82,32.82,,,135671.171128639,1683.10959886821,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=40190S,233769,40190S,1,Orrock Road at Orrock Lane,22580,0,51033,1,0,under option to Caroline County,,,0,,0,236482.10006673,175592.09987332,,,"Wilson, Gary",,Orrock Road at Orrock Lane,Woodford,VA,Orrock-Simms Assemblage,,,0,0,0,0,I-95,0.5,,U.S. Route 1,0.75,Orrock Rd & Orrock Ln,0,0,24000,,0,Site,0,,0,,6,0,0,0,0,1,8,,,,0,0,,0,,0,0,0,,John Loftus,1,0,,0,,1000,,,,,,0,12,,CSX Transportation,Shannon Airport,10,Washington Dulles International Airport,50,,,Rappahannock Electric Cooperative,Spotsylvania County,Verizon,Spotsylvania County,Columbia Gas of Virginia,Caroline,,,Rural Preservation,0,0,0,,,,,,,,2898,40190S,51177,1,1,{9DF309B5-FB02-4915-A0E7-FF56166850E2},872,1000,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=123343,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=123343,4368474.62438828,11162.4497240292,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=233806,233806,50004S,1,Parkway Road at Charles M. Lankford Jr. Memorial Highway,23410,0,51001,0,0,Accomack County EDA,757-787-5726,chairman@economicdevelopmentaccomack.com,0,,0,189296.78130903,330276.93701227,14.4 KV/24.9 KV,3,"Morrison, Rich",,Parkway Road at Charles M. Lankford Jr. Memorial Highway,Melfa,VA,Accomack Airport Industrial Park,,,0,0,0,1,I-64,60,282/Northampton Blvd.,U.S. Route 13,0,Parkway Rd,1,0,200,,1,Site,0,,0,,0,0,0,0,0,0,6,,750000,,1,0,,1,200,0,1,0,,Michelle Mende,1,0,,0,,0,,,0,0,,0,10,,Eastern Shore RR,Accomack County Airport,0,Norfolk International Airport,60,,,A & N Electric Cooperative,Town of Onancock,Verizon,Accomack County,Not Available,Accomack,,,Industrial,0,0,0,,,,,,,,2992,50004S,51001,1,1,{BBA01874-F498-4047-BCD6-FF1FA7E80C6E},15.6,371,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=119969,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=119969,1356273.80686453,11620.3560143833,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=50077S,233879,50077S,1,Pretlow Street,23851,0,51620,1,0,City of Franklin,,,0,,0,76114.00003153,230600.50012575,,,"Jarratt, Amanda",,Pretlow Street,Franklin,VA,Pretlow Industrial Park,,,0,0,0,1,I-95,39,,U.S. Route 58 Bypass,0.01,Progress Parkway,0,13300,,,1,Site,1,,0,,,0,0,0,0,0,8,,,,0,0,,1,,1,1,1,,John Smolak,1,0,,1,330000,0,,,,,,0,12,,,Franklin Municipal Airport,2,Norfolk International Airport,48,,,City of Franklin,City of Franklin,Verizon,City of Franklin,Columbia Gas of Virginia,Franklin City,,,"M-2, General Industrial",0,0,1,,,,,,,,2873,50077S,51620,1,1,{B8E90FF0-4B35-4865-AB29-32AC28C746C2},65,173,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=118573,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=118573,1018573.20562571,5286.69865459818,,
