X,Y,OBJECTID,X,Y,UNITDESC,FULL_ADDRE,COMPKEY,UNITID,COMPTYPE
-75.985189895524655,36.851329208863554,759,12218653.1943072,3479227.25551028,Virginia Beach Middle School,600 25TH ST,1849815,GC0014-001,14
-76.05808772897835,36.816794639558985,760,12197656.144135,3466098.05574277,Fire Station #03 - London Bridge,600 CENTRAL DR,1873938,GC6738,14
-76.166056575353338,36.859260216584751,761,12165678.4390407,3480755.02155951,Newsome Farms Park,600 PROSPECT LA,1851208,GC1088,14
-76.083246425627465,36.585660377564885,762,12192447.9964173,3381783.49118298,Fire Station #13 - Blackwater,6001 BLACKWATER RD,1848718,GC1000,14
-76.0833149006083,36.584855979150923,763,12192435.3941142,3381490.2012192,Blackwater Rescue/Fire Station,6009 BLACKWATER RD,1853538,GC1084-001,14
-76.076640555489547,36.819756147961954,764,12192199.3214698,3467036.00825594,Brookwood Elementary School,601 S LYNNHAVEN RD,1816361,GC0005,14
-76.201733917853716,36.813565182943016,765,12155648.6176587,3463867.029531,Woodstock Elementary School,6016 PROVIDENCE RD,1816455,GC0055,14
-76.201733917853716,36.813565182943016,766,12155648.6176587,3463867.029531,Woodstock School Park,6016 PROVIDENCE RD,1852688,GC1240,14
-76.008378219344721,36.850130358706799,767,12211882.2919731,3478611.03871574,"PS-109; North Pump Station C Contract",605 FREMAC DR,1853640,GC0109,14
-76.210179155909515,36.826024655953468,768,12153067.0562204,3468341.92665506,"PS-467; West Pump Station A Contract",608 S MILITARY HY,1839552,GC0378,14
-76.198532332960895,36.821574177359999,769,12156514.4952379,3466804.94556177,Woodstock Cove Neighborhood Park,609 WOODSTOCK RD,1852632,GC1239,14
-76.086870845727873,36.854326047145264,770,12188884.0220981,3479541.56615777,Kings Grant Elementary School,612 N LYNNHAVEN RD,1816402,GC0026,14
-75.978761329467602,36.832842329146793,771,12220713.2346822,3472549.0311166,"PS-120; East Pump Station C Contract",613 TERRACE AV,1839214,GC0071,14
-76.111817091710591,36.819497959846906,772,12181908.2523375,3466679.66177157,"PS-523; East Pump Station B Contract",613 WINDSOR OAKS BL,1839366,GC0219,14
-76.134348517089279,36.853317591814836,773,12175006.452637,3478822.96364902,"PS-349; North Pump Station B Contract",620 CONSTITUTION DR,1839466,GC0306,14
-76.210830951021805,36.810033690117308,774,12153017.5002769,3462516.94694694,"PS-425; West Pump Station A Contract",6313 PROVIDENCE RD,1839499,GC0339,14
-76.213574016030677,36.802184622731531,775,12152283.8963052,3459640.60088828,Group Home - Colby (24 hour Medical),6316 COLBY WY,1875614,GC6065,14
-75.972495041371715,36.775278258757403,776,12223107.5713,3451647.38162358,Ocean Lakes Park,632 FIREFALL DR,1851285,GC0972,14
-76.175441542824501,36.821119271357347,777,12163275.462386,3466804.95761866,"PS-416; West Pump Station A Contract",633 BASILICA CT,1839490,GC0330,14
-76.213136469113664,36.81697738579637,778,12152281.510872,3465027.94117868,"PS-411; West Pump Station A Contract",6401 INDIAN RIVER RD,1839485,GC0325,14
-76.079045929410043,36.82041297469803,779,12191489.3260416,3467257.0068378,"PS-519; East Pump Station B Contract",641 BETHUNE DR,1839363,GC0216,14
-76.128140408382748,36.814277120716923,780,12177179.3857103,3464658.98473824,Larkspur Greens Park,641 PINEBROOK DR,1851363,GC1063,14
-76.089438605407366,36.854007309579856,781,12188135.9442833,3479406.36467984,"PS-238; North Pump Station B Contract",649 JOHNSON ST,1839200,GC0122,14
-76.124133223326282,36.860168364041819,782,12177931.6172171,3481391.48727837,"PS-347; North Pump Station B Contract",650 BISHOP DR,1839326,GC0188,14
-76.216286076585803,36.817620734457847,783,12151354.1360138,3465239.78916875,"PS-410; West Pump Station A Contract",6535 INDIAN RIVER RD,1839484,GC0324,14
-76.16707835958168,36.859731075504584,784,12165375.3558649,3480919.01340188,"PS-344; North Pump Station A Contract",664 LAWRENCE DR,1839462,GC0303,14
-76.034424372442771,36.850075564531267,785,12204264.3241179,3478391.02353613,"PS-260; North Pump Station C Contract",699 REGENCY DR,1839218,GC0139,14
-75.98062458179227,36.834116521440713,786,12220155.737236,3472998.22330026,Oceanfront Library,700 VIRGINIA BEACH BL,1853495,GC6711,14
-76.093994110435162,36.814322763871417,787,12187171.704761,3464928.52331406,Rosemont Water Tower,701 CHANTRY DR,1856842,GC1652,14
-76.069606649796825,36.816328873222723,788,12194289.7101077,3465841.52821627,Lynnhaven Mall BMP,701 LYNNHAVEN PW,1892372,GC6777,14
-76.171754029550101,36.864417011873542,789,12163965.7706682,3482590.80546694,Lake Edward Park,704 HAMPSHIRE LA,1850641,GC1056,14
-75.990743234796994,36.857590993211062,790,12216968.2950404,3481463.03822945,"PS-107; North Pump Station C Contract",704 ORIOLE DR,1839132,GC0062,14
-76.174685279932874,36.818922825827826,791,12163516.4585645,3466010.95925416,Group Home - Reasor Drive,705 REASOR DR,1875612,GC6063,14
-76.028560286150736,36.850312243947982,792,12205977.3173473,3478522.0269137,708 Victor Road - Vacant Lot,708 VICTOR RD,1851492,GC1656,14
-76.028560286150736,36.850312243947982,793,12205977.3173473,3478522.0269137,"PS-261; North Pump Station C Contract",708 VICTOR RD,1853752,GC1261,14
-75.983583451776781,36.821338566048546,794,12219414.0916683,3468324.52482666,Owls Creek Boat Ramp,711 GENERAL BOOTH BL,1851298,GC1278,14
-76.172946873669773,36.818891128663459,795,12164025.4560677,3466011.96014745,Fairfield Park,714 ROSAER CI,1849247,GC1031,14
-75.983583451776781,36.821338566048546,796,12219414.0916683,3468324.52482666,Virginia Aquarium Marine Science Center (VAMSC),717 GENERAL BOOTH BL,1870774,GC6702,14
-75.985109898751972,36.84569158693732,797,12218731.2661508,3477176.03541159,Cuffee Apartments Park,723 19TH ST,1870786,GC6717,14
-76.145304764654796,36.858551082948914,798,12171754.2643408,3480647.6690242,Aragona Christ Presbyterian Church Park,725 ARAGONA BL,1848519,GC0992,14
-76.094248652562484,36.858926765110816,799,12186683.4133407,3481160.98545482,"PS-237; North Pump Station B Contract",728 KINGSTON DR,1839199,GC0121,14
-76.141957645499417,36.817278761445728,800,12173108.5199368,3465650.17651558,Kempsville Meadows Elementary,736 EDWIN DR,1849819,GC0041-001,14
-76.086548406236417,36.811020083516439,801,12189381.3767997,3463782.09212045,"PS-532; East Pump Station B Contract",739 RIVERBEND RD,1839374,GC0227,14
-76.172709018647168,36.8671871759136,802,12163661.6163865,3483592.18548616,Lake Edward North Park,753 HAMPSHIRE LA,1849729,GC1055,14
-76.034431290368801,36.861907497827609,803,12204149.8043339,3482697.32830749,Great Neck Meadows Park,781 OLD CUTLER RD,1849339,GC1037,14
-76.113861136274394,36.812438911496017,804,12181375.0686095,3464095.26360874,"PS-577; East Pump Station B Contract",781 WINDSOR OAKS BL,1839404,GC0257,14
-76.065792319557133,36.813333078169833,805,12195434.0327376,3464779.93311027,"PS-527; East Pump Station B Contract",797 SEAHAWK CI,1839369,GC0222,14
-76.095788230212165,36.808319076782226,806,12186702.3289642,3462730.00272579,"PS-536; East Pump Station B Contract",799 NORTHWOOD DR,1839378,GC0231,14
-75.986819980235836,36.833702010398916,807,12218347.2396993,3472799.03653273,Fire Station #11 - Beach,800 VIRGINIA BEACH BL,1853489,GC1911-001,14
-75.986819980235836,36.833702010398916,808,12218347.2396993,3472799.03653273,Rescue 14 (Beside Fire Station #11),800 VIRGINIA BEACH BL ?,1875678,GC6071,14
-76.157042289599346,36.814819032353149,809,12168716.4280591,3464644.97027911,"PS-421; West Pump Station A Contract",804 MANOR DR,1839496,GC0336,14
-76.107305452316453,36.863278673630099,810,12182824.5099511,3482647.86741298,"PS-233; North Pump Station B Contract",804 WINTHROPE DR,1839195,GC0117,14
-75.987468125493123,36.850389372182477,811,12217995.9359488,3478867.44907351,"PS-111; East Pump Station C Contract",809 24TH ST,1839135,GC0065,14
-76.104346337990165,36.807919821213176,812,12184201.3409173,3462520.99882534,"PS-535; East Pump Station B Contract",813 HOUSMAN CT,1839377,GC0230,14
-76.128267233432851,36.865206922179581,813,12176676.4632794,3483194.9619565,Pembroke Meadows Elementary School,820 CATHEDRAL DR,1849838,GC0066-002,14
-76.186616134004666,36.813558511093113,814,12160072.9590398,3463972.6864673,"PS-420; West Pump Station A Contract",820 JAMESTOWN LANDING RD,1839494,GC0334,14
-75.983512685193645,36.833675509765769,815,12219315.0789336,3472815.17318229,Police - 2nd Precinct - Oceanfront,820 VIRGINIA BEACH BL,1871415,GC1273,14
-75.997499702102402,36.874989941551185,816,12214824.3365092,3487743.04008,Bay Colony Park,824 BAY COLONY DR,1848530,GC0993,14
-75.986823284239449,36.84439233352159,817,12218242.6688868,3476689.81459442,Volunteers of America (VOA) - The Lighthouse Building,825 18TH ST,1871100,GC6732,14
-76.063446358412861,36.859074916990394,818,12195690.7770252,3481446.00413512,"PS-285; North Pump Station C Contract",828 S SPIGEL DR,1839273,GC0162,14
-76.001923524889349,36.858224979879211,819,12213692.3020506,3481607.0415906,"PS-106; North Pump Station C Contract",830 BOBOLINK DR,1839119,GC0061,14
-76.045729578665274,36.857322703247284,820,12200888.9475461,3480942.51850306,"PS-258; North Pump Station C Contract",831 N PLANTATION DR,1853759,GC1258,14
-76.108000001846364,36.809145919797992,821,12183120.716709,3462940.13843322,"PS-534; East Pump Station B Contract",832 DRYDEN ST,1839376,GC0229,14
-76.163461941673816,36.815317497544399,822,12166833.2468611,3464779.82625049,Kempsville Library,832 KEMPSVILLE RD,1842016,GC0658,14
-76.097514254097405,36.807268242740911,823,12186206.914581,3462334.67103028,Oak Springs Park,832 NORTHWOOD DR,1851240,GC1089,14
-76.081810852226425,36.862081144322651,824,12190291.6941838,3482402.03199871,"PS-265; East Pump Station B Contract",839 BISHOPSGATE LA,1839222,GC0143,14
-76.163890217977098,36.814966308164671,825,12166711.0774997,3464648.90033043,Police - 4th Precinct - Kempsville,840 KEMPSVILLE RD,1872591,GC6501,14
-76.097888703348843,36.812103096819378,826,12186052.5380869,3464091.60786869,"PS-531; East Pump Station B Contract",840 ROSEMONT RD,1839373,GC0226,14
-76.018076412287442,36.862156258314009,827,12208930.4824222,3482913.23065616,"PS-231; North Pump Station C Contract",841 QUAIL POINTE CV,1839193,GC0115,14
-76.15423213840505,36.811545640570991,828,12169568.4195257,3463473.97334812,Kempsville Middle School,860 CHURCHILL DR,1816401,GC0025,14
-76.034240733442516,36.858457228066136,829,12204238.3410744,3481443.02200142,"PS-229; North Pump Station C Contract",870 OLD CUTLER RD,1839191,GC0113,14
-75.981508832153978,36.771670831781847,830,12220503.5076129,3450263.89141328,Ocean Lakes High School,885 SCHUMANN DR,1862165,GC096-001,14
-76.163989328204082,36.864037612955215,831,12166240.0221714,3482508.82400168,Bettie F. Williams Elementary School,892 NEWTOWN RD,1849822,GC0047-001,14
-75.978981713156259,36.757940620779529,832,12221376.9247548,3445286.4678642,"PS-638; East Pump Station C Contract",900 ARTESIA WY,1853628,GC1638,14
-76.164617229926421,36.811733468973827,833,12166527.434884,3463466.96822344,Stratford Chase Park,900 MINDEN RD,1852340,GC1221,14
-75.988395450072701,36.82702939851189,834,12217950.9465056,3470358.23102923,"PS-121; East Pump Station C Contract",900 OWLS CREEK LA,1839141,GC0072,14
-75.969390973992873,36.818307952287739,835,12223596.4830093,3467332.55731243,900 Surfside Avenue,900 SURFSIDE AV,1864166,GC6691,14
-76.139760871167653,36.804422619450442,836,12173868.3880978,3460986.98373745,"PS-441; West Pump Station A Contract",902 CHARLESTOWN DR,1839520,GC0354,14
-76.165448093410802,36.812404605292187,837,12166278.2331291,3463705.22835021,Kempsville Road Water Tank,906 KEMPSVILLE RD,1842591,GC0819,14
-75.992698801593519,36.812188993171617,838,12216835.3334242,3464923.49541118,Seatack Elementary School,912 S BIRDNECK RD,1862168,GC029-001,14
-75.994078818685807,36.762851123789993,839,12216908.2528134,3446955.93578307,Sawyer Lakes Estates Park,916 GIDEON RD,1852152,GC1245,14
-76.038877034743592,36.637033840149329,840,12204983.8343302,3400818.07373657,Creeds Senior Center & Library/Police/Resource Center,916 PRINCESS ANNE RD,1842114,GC0753,14
-76.146115686438193,36.809929070876699,841,12171958.4427056,3462944.72590278,"PS-436; West Pump Station A Contract",918 AMESBURY RD,1839509,GC0349,14
-76.037397245365938,36.636716597749199,842,12205420.9025557,3400713.93143004,Creeds Elementary School,920 PRINCESS ANNE RD,1873953,GC6753,14
-76.08212585007405,36.869176097813188,843,12190133.4171752,3484981.9895096,"PS-214; East Pump Station B Contract",923 SALISBURY GR,1839169,GC0100,14
-76.185574013714913,36.806484298445987,844,12160441.0774948,3461405.32532495,Cedar Hill Park,924 PARKLAND LA,1848981,GC1012,14
-76.012294521843884,36.857788415519934,845,12210663.3134735,3481368.03538092,"PS-232; North Pump Station C Contract",925 WINWOOD DR,1839194,GC0116,14
-76.131923817712035,36.869953952404472,846,12175563.7453028,3484895.88890488,Police - 3rd Precinct - Bayside,926 INDEPENDENCE BL,1859848,GC1105,14
-75.995311728565483,36.810536374429823,847,12216086.6391997,3464301.71109045,Fire Training Center - Administration- Building #1 (Oceana EMS & Rescue Station),927 S BIRDNECK RD,1860279,GC1348,14
-76.004947382594779,36.861538539671436,848,12212776.0420997,3482789.64341044,"PS-105; North Pump Station C Contract",928 BOBOLINK DR,1839117,GC0060,14
-75.991376281170986,36.766204430660181,849,12217667.2076129,3448197.41641331,"PS-611; East Pump Station C Contract",928 CULVER LA,1853624,GC1611,14
-75.990705197432916,36.812275167036368,850,12217417.9148997,3464970.36393043,Owl Creek Tennis Center,928 S BIRDNECK RD,1850162,GC0965,14
-76.052786562077628,36.863425214342662,851,12198767.3728285,3483110.00954659,"PS-227; North Pump Station C Contract",934 GENERAL BEAUREGARD DR,1839189,GC0111,14
-76.01414289177923,36.859979247954534,852,12210101.7204226,3482151.16395373,"PS-282; North Pump Station C Contract",934 HORSESHOE CT,1839241,GC0159,14
-76.132756079873317,36.869778129033755,853,12175321.9703,3484825.7889,Bayside Library,936 INDEPENDENCE BL,1859847,GC1104,14
-76.186306746135983,36.808967686701209,854,12160204.4631207,3462303.95937333,"PS-434; West Pump Station A Contract",938 STRICKLAND BL,1853850,GC1434,14
-75.992762458909482,36.781412774568871,855,12217114.2640923,3453721.80326037,"PS-603; East Pump Station C Contract",945 OLD DAM NECK RD,1839414,GC0264,14
-76.178776556283083,36.810964777296071,856,12162390.4545213,3463084.96180977,"PS-433; West Pump Station A Contract",945 WHITEHURST LANDING RD,1839507,GC0347,14
-75.992927795634159,36.810741486448585,857,12216782.3141997,3464394.88609044,Fire Station #12 - Seatack,949 S BIRDNECK RD,1864302,GC6709,14
-76.197327724504262,36.811937979413436,858,12156952.5594439,3463306.1950548,Providence Park,952 REON DR,1853888,GC0974,14
-76.183836230882633,36.767218379862399,859,12161300.4091074,3447125.98532838,"PS-463; West Pump Station A Contract",955 OUTERBRIDGE QU,1839549,GC0376,14
-75.993402908299728,36.809216136819607,860,12216658.0170476,3463836.03233057,Birdneck Elementary School,957 S BIRDNECK RD,1849798,GC0006-001,14
-75.993402908299728,36.809216136819607,861,12216658.0170476,3463836.03233057,Fire Training Center/Urban Res,957 S BIRDNECK RD,1873956,GC6756,14
-76.122992517425672,36.803288199309023,862,12178786.6248314,3460697.25524828,White Oaks Elementary School,960 WINDSOR OAKS BL,1816458,GC0056,14
-76.159350904183995,36.867146387348434,863,12167568.5016834,3483673.94148293,Bayside Middle School,965 NEWTOWN RD,1849845,GC0070-001,14
-76.062937403515619,36.86505946135739,864,12195783.3877178,3483628.00281445,"PS-225; North Pump Station C Contract",966 S SPIGEL DR,1839185,GC1225,14
-76.039385381481409,36.86091700960597,865,12202710.3521737,3482299.01836957,"PS-228; North Pump Station C Contract",974 OLD CUTLER RD,1839190,GC0112,14
-76.176424635715222,36.810442940329374,866,12163083.4504404,3462911.96324416,"PS-433; West Pump Station C Contract",976 WHITEHURST LANDING RD,1839505,GC0345,14
-76.027681122948451,36.859843161994029,867,12206143.6055034,3481997.63388529,Linkhorn Park Elementary School,977 FIRST COLONIAL RD,1816408,GC0029,14
-76.140418503532658,36.876232677848378,868,12173022.4932582,3487118.94908115,"PS-333; North Pump Station A Contract",989 EWELL RD,1839321,GC0183,14
-76.204737042442417,36.821613216925947,869,12154698.5039538,3466774.94236435,"PS-412; West Pump Station A Contract",991 SUNNYSIDE DR,1839486,GC0326,14
-75.988860772,36.808608015819779,870,12217993.1838247,3463650.03852311,"PS-125; East Pump Station C Contract",998 KELA CR,1839215,GC0076,14
