X,Y,Available,Address,AddressZip,Name,BrownField,ContactURL,Phase,Voltage,EnvAuditI,EnvAuditII,FIPS,HubZone,ModifiedBy,OfficePark,OwnerName,OwnerPhone,OwnerEmail,SalePrice,Sale,Waterway,Wetlands,LAMBERT_X,LAMBERT_Y,OFFICIAL,TYPE,HYPERLINK,ACCURACY,Latitude,Longitude,TownFips,contact,Floor_Type,Lease_Type,recent_use,Roof_Type,Town,HeatedManu,OBJECTID,PropertyID,Proprty_ID_Text,PROPERTY_NO,GlobalID,AvailableDate,ClientID,ClientRecordID,ClientTimestamp,AddressStreet,AddressCity,AddressState,PropertyName,ContactID,ContactBrokerID,DEQStatusLetter,ElectricAmperageID,ResearchPark,ElectricProviderID,ElectricPhaseID,ElectricRedundant,ElectricSecondaryProviderID,ElectricVoltageID,FeaturedLocation,ForeignTradeZone,HighwayAccessName,HighwayArteryDistance,HighwayArteryName,HighwayInterchangeName,HighwayInterDistance,HighwayInterName,IndustrialPark,ModifiedDate,NaturalGasDistance,NaturalGasProviderID,NaturalGasOnSite,NaturalGasLineSize,NaturalGasPressure,NaturalGasPropaneEquipped,NatureOfContamination,NewMarketTaxCreditZone,PropertyType,PubliclyOwned,PublicTransportationName,RailroadDistance,RailroadID,RailroadSecondID,RailroadSiding,RailAccess,RemediationPlan,SewerAvailableCapacityToProp,SewerLineSize,SewerOnSiteTreatmentPlant,SewerProviderDistance,SewerProviderID,SewerTreatmentPlantTotalCap,SewerOnSite,SepticCapacity,SepticSystem,ShowOnVAScan,SubmittedBy,SubmittedDate,TechnologyZone,TelecommDigital,TelecommFiber,TelecommFiberOpticLine,TelecommISDN,TelecommOther,TelecommRedundantRoute,TelecommWirelessBroadband,TelecommBroadbandLevel,TownCommunityID,VAEnterpriseZone,WaterAvailableCapacityToProp,WaterProviderDistance,WaterProviderID,WaterLineSize,WaterOnSiteTreatmentPlant,WaterTankCapacity,WaterTreatmentPlantTotalCap,WaterwayChannelDepth,WaterwayName,WellCapacity,WithinCorporateLimits,ZoningConform,ZoningRestrictions,ZoningClassification,ZoningRestrictionsText,brokercontact,LocalityName,GasProvider,WaterProvider,TelecommProvider,SewerProvider,electricprovider,secondaryelectricprovider,Amps,AirportCommDistance,AirportCommercial,AirportGenDistance,AirportGeneral,RailProviderName,SecondaryRailProviderName,Sprinkler_Type,VirtualVARegionID,ConstructionType,HeatedWarehouse,SpaceTotalAvailable,CeilingHeightCenter,industrialceilingheight,officeceilingheight,LargestContParcel,AcreageTotal,imageURL,thumbnailURL
-76.299973808907055,36.835821430521264,1,316 High St 2nd-Floor,23704,Roger Browns,0,,,,0,0,51740,0,edtemp,0,Lion LLC,757-399-5377,rogerbrowns@cox.net,,0,0,0,,,0,R,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=242996,1,,,,"Rigney, Charles",Mixed,,Restaurant,,,,12694,242996,242996,,{85842687-1E48-4E55-AC1A-9CEB751EB70A},,,242996,,316 High St 2nd-Floor,Portsmouth,VA,Roger Browns,5803,,0,,0,53,,0,,,0,0,crawford st,0.7,crawford st,Crawford St,0.7,I-264,0,2015-03-30T14:49:14.000Z,0,5,1,,,0,,0,Office,0,"Bus,",,,,0,0,0,,,0,0,244,,1,,0,0,zhagins1,2012-05-08T09:56:37.000Z,0,0,0,,0,,0,0,,,1,,0,250,,0,,,,,,1,1,0,t5,The t5 (urban Center) subdistract contains a higher density mix of uses with primary retail space at the ground floor.,"Goodwin, Tony",Portsmouth,Columbia Gas of Virginia,City of Portsmouth,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,11.2,Norfolk International Airport,9.5,Hampton Roads Executive Airport,,,,23,Brick,,16000,,,,,,,
-76.525643843939676,37.15113967292482,1,"12906 Jefferson Avenue, Suite C",23608,former Cash Express,0,,,,0,0,51700,0,rboyd,0,Private owner,,,,0,0,0,,,0,R,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=242998,1,,,,"Boyd, Robin",Concrete,Triple Net          ,Retail,Built-Up,,,12698,242998,242998,,{14728E43-7F0D-4734-97AC-3E40BB1C6FB3},,,,,"12906 Jefferson Avenue, Suite C",Newport News,VA,former Cash Express,4404,4962,0,,0,53,,0,,,0,0,Jefferson Avenue/143,0,Jefferson Avenue/143,Ft. Eustis Boulevard/250,2.2,I-64,0,2012-05-08T16:44:37.000Z,0,11,1,,,0,,0,Retail,0,"Bus,",,,,0,0,0,,,0,0,244,,1,,0,0,rboyd,2012-05-08T16:44:37.000Z,0,0,0,,0,,0,0,,,0,,0,283,,0,,,,,,1,1,0,C-1,,"Waltz, Thomas",Newport News,Virginia Natural Gas,Newport News Waterworks,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,2.51,Newport News-Williamsburg International Airport,2.51,Newport News-Williamsburg International Airport,,,,23,Metal,,1000,,,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=83038,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=83038
-77.434181336730489,37.508735081569135,1,1401-1501 Commerce Rd,23224,City Central,0,,3,,1,0,51760,1,MMende,0,"City Central, LLC",804-282-6550,wallen@hdcva.com,,0,0,0,,,1,S,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243004,1,,,,"Brackett, Kyle",,,,,,,12700,243004,243004,,{1FDD4D9A-67C3-42CB-8231-9E5B32B2A2DA},,,,,1401-1501 Commerce Rd,Richmond,VA,City Central,4828,,0,39,0,53,3,0,,,0,0,"Ingram Avenue, Bruce Street and Commerce Road",0.1,Commerce Rd,Maury Street/Exit 73 and Bells Road/Exit 74,2.5,I-95,1,2013-10-09T16:56:02.000Z,0,6,1,12,,0,,0,Site,0,,,,,0,0,0,,12,0,0,228,,1,,0,1,MMende,2012-05-09T13:04:35.000Z,0,0,1,,0,,0,0,,,1,,0,252,16,0,,,,,,1,1,0,M-1,,"Anderson, Matt",Richmond City,City of Richmond,City of Richmond,Verizon,City of Richmond,Dominion Virginia Power,,4000,12.7,Richmond International Airport,12.7,Richmond International Airport,,,,15,,,,,,,14.670000,50,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=103993,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=103993
-77.524515920203129,38.355723118178787,1,106 Banks Ford Pkwy,22406,Celebrate Virginia (Retail) - 106 Banks Ford Pkwy,0,,,,0,0,51179,0,MMende,0,"CV Retail, LLC",,,,0,0,0,,,0,R,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243021,1,,,,"Copley, Kelly",Concrete,Triple Net          ,Retail,,,,14294,243021,243021,,{05CAA704-3CC6-44B3-870D-15774F4F255B},05/31/2012,,,,106 Banks Ford Pkwy,Fredericksburg,VA,Celebrate Virginia (Retail) - 106 Banks Ford Pkwy,6434,6548,0,,0,53,,0,,,0,0,Banks Ford Pkwy,0,US17/Warrenton Rd,Exit 133,2.3,I-95,0,2012-05-23T14:11:24.000Z,0,25,0,,,0,,0,Retail,0,,,,,0,0,0,,,0,0,268,,1,,0,0,KCopley12,2012-05-22T10:18:08.000Z,0,0,0,,0,,0,0,,,0,,0,298,,0,,,,,,0,0,0,B2,,"Bittenbender, Mark",Stafford,Not Available,Stafford County Utilities,Verizon South,Stafford County Utilities,Dominion Virginia Power,,,51,Ronald Reagan Washington National Airport,8.5,Stafford Regional Airport,,,Wet,16,"Masonry, Metal & Glass",,10749,,,,,,,
-76.606624711679146,36.966927543068572,1,1613 South Church St,23430,1613 South Church Street,0,,,,0,0,51093,0,ksutphin@isleofwightus.net,1,BCRR Smithfield,,,695000,1,0,0,,,0,O,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243023,1,,,51454,"Sutphin, Kristine",Mixed,Triple Net          ,Office,,Smithfield,,14695,243023,243023,,{018165D7-C24B-45B9-9961-0C78167B98EB},,,,,1613 South Church St,Smithfield,VA,1613 South Church Street,5253,6806,0,,1,53,,0,,,0,0,South Church Street,0,Route 10,,0,I-664,0,2014-01-02T11:35:46.000Z,0,5,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,389,,1,,0,0,ksutphin@isleofwightus.net,2012-05-22T15:24:51.000Z,0,0,0,,0,,0,0,,,0,,0,360,,0,,,,,,1,1,0,HR-C,,"Jai, Aeri",Isle of Wight,Columbia Gas of Virginia,Town of Smithfield,Verizon,Town of Smithfield,Dominion Virginia Power,,,0,Newport News-Williamsburg International Airport,0,Suffolk Executive Airport,,,,23,Brick,,5158,,,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=107391,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=107391
-76.475339940806435,37.091835288707081,1,738 City Center Blvd,23606,Former Axcel building,0,,,,0,0,51700,0,rboyd,1,Private owner,,,425000,1,0,0,,,0,O,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243025,1,,,,"Boyd, Robin",Concrete,Triple Net          ,Office,Shingle,,,14697,243025,243025,,{7327156D-888A-4C70-9578-F37013514F07},,,,,738 City Center Blvd,Newport News,VA,Former Axcel building,4404,4953,0,,0,53,,0,,,0,0,Middle Ground Boulevard,0.5,Jefferson Avenue/143,Jefferson Avenue/255,2.8,I-64,0,2015-03-18T16:24:10.000Z,0,11,1,,,0,,0,Office,0,"Bus,",,,,0,0,0,,,0,0,244,,1,,0,0,rboyd,2012-05-22T15:25:18.000Z,0,0,0,,0,,0,0,,,1,,0,283,,0,,,,,,1,1,0,C-5,,"Campana, Ron",Newport News,Virginia Natural Gas,Newport News Waterworks,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,4.13,Newport News-Williamsburg International Airport,4.13,Newport News-Williamsburg International Airport,,,,23,Wood,,2514,,,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=125227,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=125227
-76.470884985779108,37.065387798401609,1,11291 Jefferson Avenue,23601,Beaconsdale Shopping Center,0,,,,0,0,51700,0,rboyd,0,Private Owner,,,1950000,1,0,0,,,0,R,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243029,1,,,,"Boyd, Robin",Concrete,,Shopping Center,Built-Up/Tar & Gravel,,,15097,243029,243029,,{CDEFB334-0BBA-4860-AD03-C7F7B19FA00F},,,,,11291 Jefferson Avenue,Newport News,VA,Beaconsdale Shopping Center,4404,4962,0,,0,53,,0,,,0,0,Jefferson Avenue/143,0,Jefferson Avenue/143,Jefferson Ave/255,4.3,I-64,0,2012-05-23T08:21:06.000Z,0,11,1,,,0,,0,Retail,0,"Bus,",,,,0,0,0,,,0,0,244,,1,,0,0,rboyd,2012-05-23T08:21:06.000Z,0,0,0,,0,,0,0,,,0,,0,283,,0,,,,,,1,1,0,C-2,,"Waltz, Thomas",Newport News,Virginia Natural Gas,Newport News Waterworks,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,5.61,Newport News-Williamsburg International Airport,5.61,Newport News-Williamsburg International Airport,,,,23,Masonry,,29916,,,20,,,,
-76.493250211551455,37.074109276551098,1,"12480 Warwick Boulevard, Unit B",23606,former Lees Cleaners,0,,,,0,0,51700,0,rboyd,0,Private Owner,,,,0,0,0,,,0,R,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243030,1,,,,"Boyd, Robin",Concrete,,Retail,Shingle,,,15098,243030,243030,,{B5A9A5AC-69B1-4722-8DCB-B0800216DC1C},,,,,"12480 Warwick Boulevard, Unit B",Newport News,VA,former Lees Cleaners,4404,5906,0,,0,53,,0,,,0,0,Warwick Blvd/60,0,Warwick Blvd/60,Jefferson Avenue/255,3.3,I-64,0,2013-09-13T15:36:00.000Z,0,11,1,,,0,,0,Retail,0,"Bus,",,,,0,0,0,,,0,0,244,,1,,0,0,rboyd,2012-05-23T08:21:11.000Z,0,0,0,,0,,0,0,,,0,,0,283,,0,,,,,,1,1,0,C-1,,"Jai, Aeri",Newport News,Virginia Natural Gas,Newport News Waterworks,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,5.15,Newport News-Williamsburg International Airport,5.15,Newport News-Williamsburg International Airport,,,,23,Wood,,2400,,,,,,,
-76.605957400327725,36.96206253483836,1,1812 South Church Street,23430,1812 S. Church Street,0,,,,0,0,51093,0,ksutphin@isleofwightus.net,1,RUSSO CRISTOFORO & CAROLLO N,,,,0,0,0,,,0,O,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243032,1,,,51454,"Perry (GONE), Lisa",Mixed,Triple Net          ,Office & Retail,,Smithfield,,15099,243032,243032,,{818B402C-29AF-45CD-9BB5-7CAFC85A561B},,,,,1812 South Church Street,Smithfield,VA,1812 S. Church Street,5253,5635,0,,1,53,,0,,,0,0,South Church Street,0,Route 10,,0,I-664,0,2012-10-10T16:29:27.000Z,0,5,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,389,,1,,0,0,ksutphin@isleofwightus.net,2012-05-24T09:23:30.000Z,0,0,0,,0,,0,0,,,0,,0,360,,0,,,,,,1,0,0,Residential-Office,,"Campana, Vince",Isle of Wight,Columbia Gas of Virginia,Town of Smithfield,Verizon,Town of Smithfield,Dominion Virginia Power,,,0,Newport News-Williamsburg International Airport,0,Suffolk Executive Airport,,,,23,Brick,,1250,,,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=90177,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=90177
-79.995489239132397,37.791922267691476,1,222 R. N. Court Street,24426,Budding Development,0,,,,0,0,51580,0,dkleppinger,0,Budding Development,,,72500,1,0,0,,,0,R,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243034,1,,,,"Kleppinger (GONE), David",Wood,,Barber,,,,15101,243034,243034,,{7BC91276-2965-4E99-AB46-2011CE6C6C72},,,,,222 R. N. Court Street,Covington,VA,Budding Development,5182,,0,,0,53,,0,,,0,0,Court,4,60,16,4,I-64,0,2014-03-20T10:59:31.000Z,,5,0,,,0,,0,Retail,0,,,,,0,0,0,,,0,,348,,0,,0,0,dkleppinger@allhighlands.org,2012-05-24T11:52:29.000Z,0,0,1,,0,,0,0,,,1,,,400,,0,,,,,,0,0,0,C3,,,Covington,Columbia Gas of Virginia,City of Covington,Lumos Networks,City of Covington,Dominion Virginia Power,,,50,Roanoke-Blacksburg Regional Airport,20,Ingalls Field Airport,,,,5,Masonry,,1722,,,,,,,
-76.602421734014968,36.953556083149124,1,Benns Church Blvd. & Cypress Run Drive,23430,Cypress Run Plaza,0,,,,0,0,51093,0,ksutphin@isleofwightus.net,0,CLUB FOREST PINE ST LLC & CLUB FOREST CYPRESS RUN LLC,,,,0,0,0,,,0,R,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243035,1,,,51454,"Perry (GONE), Lisa",Concrete,Triple Net          ,Shopping Center,,Smithfield,,15102,243035,243035,,{C795DC7D-3FEC-4008-8087-2D5B43D45482},,,,,Benns Church Blvd. & Cypress Run Drive,Smithfield,VA,Cypress Run Plaza,5253,3760,0,,0,53,,0,,,0,0,Benns Church Blvd.,0,Route 10/32,,0,I-664,0,2014-05-27T18:31:20.000Z,,5,0,,,0,,0,Retail,0,,,,,0,0,0,,,0,0,389,,1,,0,0,ksutphin@isleofwightus.net,2012-05-24T11:52:50.000Z,0,0,0,,0,,0,0,,,0,,0,360,,0,,,,,,1,1,0,Highway Retail - Commercial,,"Green, Steve",Isle of Wight,Columbia Gas of Virginia,Town of Smithfield,Verizon,Town of Smithfield,Dominion Virginia Power,,,0,Newport News-Williamsburg International Airport,0,Suffolk Executive Airport,,,,23,Brick,,1500,,,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=113035,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=113035
-76.439964480221448,37.018849454569768,1,5015 W Mercury Blvd,23605,"Newmarket South Shopping Center, 5015 W Mercury Blvd ",0,,,,0,0,51700,0,bbailey1,0,Private,,,,0,0,0,,,0,R,http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244293,1,,,,"Sledge, Leonard",As required,,Retail,,,,15105,244293,244293,,{C04ED1F2-0D88-49CB-B3FF-148D81B90FF9},Immediate,,1244,,5015 W Mercury Blvd,Hampton,VA,"Newmarket South Shopping Center, 5015 W Mercury Blvd ",,,0,,0,53,,0,,,0,0,Jefferson Avenue,0,Mercury Blvd,,5,I-64,0,2015-04-01T16:22:46.000Z,0,11,1,,,0,,0,Retail,0,,,,,0,0,0,,,0,0,244,,1,,0,0,bbailey1,2014-07-16T09:29:53.000Z,0,0,1,,0,,0,0,,,0,,0,283,,0,,,,,,1,0,0,C-1,,"Ryals-Taylor, Sharon",Hampton,Virginia Natural Gas,Newport News Waterworks,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,10,Newport News-Williamsburg International Airport,10,Newport News-Williamsburg International Airport,,,,23,Brick & Glass,,33200,,,,,,,
-76.551464396577373,37.145353724782893,1,15311 Warwick Boulevard,23606,former StorageMart,0,,,,0,0,51700,0,MMende,0,Private Owner,,,1500000,1,0,0,,,0,I,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243042,1,,,,"Boyd, Robin",Concrete,,Storage,Shingle,,,15109,243042,243042,,{A16B3C02-1C00-4C65-87E1-7E710916F679},,,,,15311 Warwick Boulevard,Newport News,VA,former StorageMart,4404,,0,,0,53,,0,,,0,0,Warwick Boulevard/60,0,Warwick Boulevard/60,Jefferson Avenue / 255,4.68,I-64,0,2012-06-12T15:12:26.000Z,0,11,1,,,0,,0,Industrial,0,"Bus,",,2,,0,0,0,,,0,0,244,,1,,0,0,rboyd,2012-05-25T13:38:25.000Z,0,0,0,,0,,0,0,,,1,,0,283,,0,,,,,,1,1,0,C-1,"Special Condition M
Conditional Use CU-89-188",,Newport News,Virginia Natural Gas,Newport News Waterworks,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,10.32,Newport News-Williamsburg International Airport,10.32,Newport News-Williamsburg International Airport,CSX Transportation,,,23,Masonry & Metal,Electric Heat Pump,44150,8,8,,,,,
-76.5332271516764,37.128681603053771,1,14346 Warwick Boulevard,23608,Denbigh Village,0,,,,0,0,51700,0,rboyd,0,Private Owner,,,,0,0,0,,,0,R,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243043,1,,,,"Boyd, Robin",Concrete,,Shopping Center,Built-Up/Tar & Gravel,,,15110,243043,243043,,{3A818633-3CE8-4749-844C-C73B15531186},,,,,14346 Warwick Boulevard,Newport News,VA,Denbigh Village,4404,,0,,0,53,,0,,,0,0,Warwick Boulevard/60,0,Warwick Boulevard/60,Jefferson Avenue /255,4,I-64,0,2012-05-25T13:38:37.000Z,0,11,1,,,0,,0,Retail,0,"Bus,",,,,0,0,0,,,0,0,244,,1,,0,0,rboyd,2012-05-25T13:38:37.000Z,0,0,0,,0,,0,0,,,1,,0,283,,0,,,,,,1,1,0,C-1,"Special Condition 8A
Conditional Use CU-88-185",,Newport News,Virginia Natural Gas,Newport News Waterworks,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,2.38,Newport News-Williamsburg International Airport,2.38,Newport News-Williamsburg International Airport,,,Wet,23,Brick,,47045,,,18,,,,
-79.966104832407538,37.873010945736503,1,106 Golden Rod Dr,24426,Cliff View Golf Club Inn,0,,,,0,0,51580,0,dkleppinger,0,Larry Dew,,,1495000,1,0,0,,,0,R,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243046,1,,,,"Kleppinger (GONE), David",Mixed,,owner-user,Shingle,,,15114,243046,243046,,{D5E84AB7-952B-42BD-831A-B4BB21C89996},Now,,,,106 Golden Rod Dr,Covington,VA,Cliff View Golf Club Inn,5182,,0,,0,53,,0,,,0,0,Golden Rod,7,Route 60/220,16,10,I-64,0,2014-03-14T09:05:03.000Z,,5,0,,,0,,0,Retail,1,,,,,0,0,0,,,0,,203,,0,,0,0,dkleppinger@allhighlands.org,2012-05-30T13:36:35.000Z,0,0,1,,0,,0,0,,,0,,,218,,0,,,,,,0,0,0,Permitted Use,,,Covington,Columbia Gas of Virginia,Alleghany County,Lumos Networks,Alleghany County,Dominion Virginia Power,,,55,Roanoke-Blacksburg Regional Airport,20,Ingalls Field Airport,,,,5,,,4532,,,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=110485,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=110485
-79.82944866070217,37.825983647197255,1,1100 McCormick Boulevard,24422,Edmond House,0,,,,0,0,51005,0,john@roanoke.org,0,Lindsay Dreyer,,,525000,1,0,0,,,0,R,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243047,1,,,,"Kleppinger (GONE), David",Wood,,owner-user,Shingle,,,15115,243047,243047,,{B53EB851-202C-44DB-96ED-263BA3166BAB},,,,,1100 McCormick Boulevard,Clifton Forge,VA,Edmond House,5182,,0,11,0,53,,0,,,0,0,McCormick,2,Route 60/220,24,2,I-64,0,2012-08-28T14:50:27.000Z,,5,0,,,0,,1,Retail,0,,,,,0,0,0,,,0,,347,,0,,0,0,dkleppinger@allhighlands.org,2012-05-30T13:36:42.000Z,0,0,1,,0,,0,0,,,0,,,468,,0,,,,,,0,0,0,Permitted Use,,,Alleghany,Columbia Gas of Virginia,Town of Clifton Forge,Lumos Networks,Town of Clifton Forge,Dominion Virginia Power,,400,50,Roanoke-Blacksburg Regional Airport,20,Ingalls Field Airport,,,,5,Brick,,5800,,,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=88065,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=88065
-79.82360681841601,37.815669882690237,1,601 Main St,24422,Clifton Forge Incubator,0,,,,0,0,51005,0,dkleppinger,0,Town of Clifton Forge,,,,0,0,0,,,0,R,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243049,1,,,,"Kleppinger (GONE), David",Mixed,,Mixed Use,,,,15117,243049,243049,,{999F623A-0AF0-48FC-9196-DF1ADDA6B097},,,,,601 Main St,Clifton Forge,VA,Clifton Forge Incubator,5182,,0,,0,53,,0,,,0,0,Main Street,2,Route 60/220,24,2,I-64,0,2014-03-20T10:59:13.000Z,,5,0,,,0,,1,Retail,1,,,,,0,0,0,,,0,,347,,0,,0,0,dkleppinger@allhighlands.org,2012-05-30T16:15:29.000Z,0,0,0,,0,,0,0,,,1,,,468,,0,,,,,,0,0,0,CF,,,Alleghany,Columbia Gas of Virginia,Town of Clifton Forge,Lumos Networks,Town of Clifton Forge,Dominion Virginia Power,,,50,Roanoke-Blacksburg Regional Airport,20,Ingalls Field Airport,,,,5,Brick,,3218,,,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=110755,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=110755
-79.879142117080661,37.010916629500585,1,520 Weaver St,24151,Weaver Mirror,0,,3,480/277,0,0,51067,0,john@roanoke.org,0,Weaver Mirror Corporation,,,549000,1,0,0,,,1,I,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243050,1,,,51444,"Burnette, Michael",Concrete,,Manufacturing,Metal,Rocky Mount,Oil Fired Boiler,15118,243050,243050,,{3F83E404-0144-4B7C-8043-0F2E13C3C77D},7/31/2012,,,,520 Weaver St,Rocky Mount,VA,Weaver Mirror,5974,-1,0,18,1,72,3,0,-1,112,0,1,Weaver Street,1.4,U.S. Route 220,,28.3,I-581,1,2014-11-19T14:29:58.000Z,90000,25,0,,,0,,0,Industrial,0,,,5,,0,0,0,,10,0,0,314,,1,,0,1,MBurnette1,2012-06-06T07:54:59.000Z,0,0,1,0,0,,1,0,High,,0,,0,368,12,0,,,,,,1,1,0,M1,,"Phillips, Jim",Franklin,Not Available,Town of Rocky Mount,Mid-Atlantic Broadband Cooperative,Town of Rocky Mount,Appalachian Power,,800,28.3,Roanoke-Blacksburg Regional Airport,28.3,Roanoke-Blacksburg Regional Airport,Norfolk Southern Railway Company,,Wet,5,Metal,,49956,18,12,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=119763,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=119763
-77.233990152632543,38.654434055150219,1,601 Harbor Side Street,22191,Marina Landing,0,,,,0,0,51153,0,BHeavner1,0,N/A,,,320000,1,0,0,,,0,O,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243052,2,,,,"Gahres, James",Mixed,Triple Net          ,Office condos,,,,15120,243052,243052,,{D0CEC255-E3E6-4139-A52B-C4BEE30AF807},,,,,601 Harbor Side Street,Woodbridge,VA,Marina Landing,4213,,0,,1,45,,0,,,0,0,US-1/ Jefferson Davis Parkway,0.5,US-1/ Jefferson Davis Pkwy,,1,I-95,0,2012-06-12T16:44:19.000Z,0,11,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,258,,1,,0,0,BHeavner1,2012-06-12T16:44:19.000Z,0,0,0,,0,,0,0,,,0,,0,286,,0,,,,,,0,0,0,PMD (Planned Mixed Development),,,Prince William,Virginia Natural Gas,Prince William County Service Authority,TDS Telecom/Virginia Telephone Company,Prince William County Service Authority,Northern Virginia Electric Cooperative,,,25,Ronald Reagan Washington National Airport,8,Manassas Regional Airport,,,,8,Brick,,1400,,,,,,,
-77.62190801331252,38.794208446347923,1,7568 Gardner Park Dr,20155,7568 Gardner Park Dr,0,,,,0,0,51153,0,BHeavner1,1,N/A,,,,0,0,0,,,0,O,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243053,1,,,,"Gahres, James",Mixed,Triple Net          ,Office & Retail,,,,15121,243053,243053,,{B2126683-1989-465C-8403-B98897FCF20D},,,,,7568 Gardner Park Dr,Gainesville,VA,7568 Gardner Park Dr,4213,,0,,1,45,,0,,,0,0,Linton Hall Rd,0.2,Linton Hall Rd,,0.3,I-66,0,2012-06-12T16:58:35.000Z,0,11,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,258,,1,,0,0,BHeavner1,2012-06-12T16:58:35.000Z,0,0,0,,0,,0,0,,,0,,0,286,,0,,,,,,0,0,0,B-1 (General Business),,,Prince William,Virginia Natural Gas,Prince William County Service Authority,TDS Telecom/Virginia Telephone Company,Prince William County Service Authority,Northern Virginia Electric Cooperative,,,23,Washington Dulles International Airport,11,Manassas Regional Airport,,,,8,Masonry & Glass,,1350,,,,,,,
